,"Climate information services, integrated knowledge systems and the 2030 Agenda for Sustainable Development",Fortunate MachinguraAdmire NyamwanzaDavid HulmeElizabeth Stuart,1,,2018,http://link.springer.com/article/10.1186/s42055-018-0003-4
,"Automatic lung segmentation in routine imaging is primarily a data diversity problem, not a methodology problem",Johannes HofmanningerForian PrayerJeanny PanSebastian RöhrichHelmut ProschGeorg Langs,4,,2020,http://link.springer.com/article/10.1186/s41747-020-00173-2
,Computational 2D and 3D Medical Image Data Compression Models,S. BoopathirajaV. PunithaP. KalavathiV. B. Surya Prasath,29,,2022,http://link.springer.com/article/10.1007/s11831-021-09602-w
,Computational Problems in Multi-tissue Models of Health and Disease,Manikandan Narayanan,97,,2017,http://link.springer.com/article/10.1007/s41745-017-0040-6
,"People living with HIV have low trabecular bone mineral density, high bone marrow adiposity, and poor trabecular bone microarchitecture at the proximal femur",J. Carballido-GamioM. PosadzyP.-H. WuK. KennyI. SaeedT. M. LinkP. C. TienR. KrugG. J. Kazakia,,,2022,http://link.springer.com/article/10.1007/s00198-022-06405-y
,CaliPro: A Calibration Protocol That Utilizes Parameter Density Estimation to Explore Parameter Space and Calibrate Complex Biological Models,Louis R. JoslynDenise E. KirschnerJennifer J. Linderman,14,,2021,http://link.springer.com/article/10.1007/s12195-020-00650-z
,"26th Annual Conference of the International Society for Quality 
of Life Research",,28,,2019,http://link.springer.com/article/10.1007/s11136-019-02257-y
,Interpretable Machine Learning for Early Prediction of Prognosis in Sepsis: A Discovery and Validation Study,Chang HuLu LiWeipeng HuangTong WuQiancheng XuJuan LiuBo Hu,11,,2022,http://link.springer.com/article/10.1007/s40121-022-00628-6
,Machine-learning based prediction of prognostic risk factors in patients with invasive candidiasis infection and bacterial bloodstream infection: a singled centered retrospective study,Yaling LiYutong WuYali GaoXueli NiuJingyi LiMingsui TangChang FuRuiqun QiBing SongHongduo ChenXinghua GaoYing YangXiuhao Guan,22,,2022,http://link.springer.com/article/10.1186/s12879-022-07125-8
,Bedside risk prediction for positive follow-up blood culture in Gram-negative bacilli bacteremia: for whom is follow-up blood culture useful?,Haein KimHyeonji SeoHyemin ChungSunghee ParkHeungsup SungMi-Na KimSeongman BaeJiwon JungMin Jae KimSung-Han KimSang-Oh LeeSang-Ho ChoiYang Soo KimYong Pil Chong,,,2022,http://link.springer.com/article/10.1007/s15010-021-01742-2
,Risk prediction for severe disease and better diagnostic accuracy in early dengue infection; the Colombo dengue study,Ponsuge Chathurani SigeraRanmalee AmarasekaraChaturaka RodrigoSenaka RajapaksePraveen WeeratungaNipun Lakshita De SilvaChun Hong HuangMalaya K. SahooBenjamin A. PinskyDylan R. PillaiHasitha A. TisseraSaroj JayasingheShiroma HandunnettiSumadhya D. Fernando,19,,2019,http://link.springer.com/article/10.1186/s12879-019-4304-9
,Immature granulocyte percentage for prediction of sepsis in severe burn patients: a machine leaning-based approach,Kibum JeonNuri LeeSeri JeongMin-Jeong ParkWonkeun Song,21,,2021,http://link.springer.com/article/10.1186/s12879-021-06971-2
,Genome-Wide Prediction of Potential Vaccine Candidates for Campylobacter jejuni Using Reverse Vaccinology,Richa JainSarita SinghSantosh kumar VermaAnkit Jain,11,,2019,http://link.springer.com/article/10.1007/s12539-017-0260-5
,Clinical prediction rules for the diagnosis of neuritis in leprosy,Louise Mara GieselYara Hahr Marques HökerbergIzabela Jardim Rodrigues PittaLígia Rocha AndradeDebora Bartzen MoraesJosé Augusto da Costa NeryEuzenir Nunes SarnoMarcia Rodrigues Jardim,21,,2021,http://link.springer.com/article/10.1186/s12879-021-06545-2
,"Prediction of dengue outbreaks based on disease surveillance, meteorological and socio-economic data",Raghvendra JainSra SontisirikitSopon IamsirithawornHelmut Prendinger,19,,2019,http://link.springer.com/article/10.1186/s12879-019-3874-x
,Monocyte distribution width (MDW) as a new tool for the prediction of sepsis in critically ill patients: a preliminary investigation in an intensive care unit,Ennio PolilliAntonella FrattariJessica Elisabetta EspositoAndrea StanzialeGiuliana GiurdanellaGiancarlo Di IorioFabrizio CarinciGiustino Parruti,21,,2021,http://link.springer.com/article/10.1186/s12873-021-00521-4
,"Prediction model for pneumonia in primary care patients with an acute respiratory tract infection: role of symptoms, signs, and biomarkers",G. H. GroeneveldJ. W. van ’t WoutN. J. AartsC. J. van RoodenT. J. M. VerheijC. M. CobbaertE. J. KuijperJ. J. C. de VriesJ. T. van Dissel,19,,2019,http://link.springer.com/article/10.1186/s12879-019-4611-1
,Spatiotemporal prediction of vancomycin-resistant Enterococcus colonisation,J. M. van NiekerkM. LokateL. M. A. Braakman-JansenJ. E. W. C. van Gemert-PijnenA. Stein,22,,2022,http://link.springer.com/article/10.1186/s12879-022-07043-9
,Clinical features and risk factors analysis of bronchitis obliterans due to refractory Mycoplasma pneumoniae pneumonia in children: a nomogram prediction model,Qi ChengHan ZhangYunxiao ShangYuetong ZhaoYe ZhangDonglin ZhuangXuxu CaiNing Chen,21,,2021,http://link.springer.com/article/10.1186/s12879-021-06783-4
,Hospitalization for community-acquired febrile urinary tract infection: validation and impact assessment of a clinical prediction rule,Janneke E. StalenhoefWillize E. van der StarreAlbert M. VollaardEwout W. SteyerbergNathalie M. DelfosEliane M.S. LeytenTed KosterHans C. AblijJan W. van’t WoutJaap T. van DisselCees van Nieuwkoop,17,,2017,http://link.springer.com/article/10.1186/s12879-017-2509-3
,Prediction of mortality in severe dengue cases,Saiful Safuan Md-SaniJulina Md-NoorWinn-Hui HanSyang-Pyang GanNor-Salina RaniHui-Loo TanKanimoli RathakrishnanMohd Azizuddin A-ShariffuddinMarzilawati Abd-Rahman,18,,2018,http://link.springer.com/article/10.1186/s12879-018-3141-6
,Prediction of drug resistance profile of multidrug-resistant Mycobacterium tuberculosis (MDR-MTB) isolates from newly diagnosed case by whole genome sequencing (WGS): a study from a high tuberculosis burden country,Wenwen SunXuwei GuiZheyuan WuYangyi ZhangLiping Yan,22,,2022,http://link.springer.com/article/10.1186/s12879-022-07482-4
,Performance of prediction rules and guidelines in detecting serious bacterial infections among Tanzanian febrile children,Kristina KeitelMary KilowokoEsther KyunguBlaise GentonValérie D’Acremont,19,,2019,http://link.springer.com/article/10.1186/s12879-019-4371-y
,Identifying youth at high risk for sexually transmitted infections in community-based settings using a risk prediction tool: a validation study,Katharina KranzerVictoria SimmsEthel DauyaIoana D. OlaruChido Dziva ChikwariKevin MartinNicol RedzoTsitsi BandasonMandikudza TemboSuzanna C. FrancisHelen A. WeissRichard J. HayesConstancia MavodzaTsitsi ApolloGertrude NcubeAnna Machiha,21,,2021,http://link.springer.com/article/10.1186/s12879-021-06937-4
,Clinical physiological parameters for the prediction of gram-negative bacterial infection in the emergency department,Chan-Peng HsuHsin-Yu ChenWei-Lung ChenJiann-Hwa ChenChien-Cheng HuangPo-Han WuJui-Yuan Chung,21,,2021,http://link.springer.com/article/10.1186/s12879-020-05758-1
,Two-stage prediction model for in-hospital mortality of patients with influenza infection,Chan-Wa CheongChien-Lin ChenChih-Huang LiChen-June SeakHsiao-Jung TsengKuang-Hung HsuChip-Jin NgCheng-Yu Chien,21,,2021,http://link.springer.com/article/10.1186/s12879-021-06169-6
,Deep learning model for prediction of extended-spectrum beta-lactamase (ESBL) production in community-onset Enterobacteriaceae bacteraemia from a high ESBL prevalence multi-centre cohort,Alfred Lok Hang LeeCurtis Chun Kit ToAngus Lang Sun LeeRonald Cheong Kin ChanJanus Siu Him WongChun Wai WongViola Chi Ying ChowRaymond Wai Man Lai,40,,2021,http://link.springer.com/article/10.1007/s10096-020-04120-2
,Use of capnography for prediction of obstruction severity in non-intubated COPD and asthma patients,Barak PertzovMichal RonenDror RosengartenDorit ShitenbergMoshe HechingYael ShostakMordechai R. Kramer,22,,2021,http://link.springer.com/article/10.1186/s12931-021-01747-3
,A diagnostic prediction model for colorectal cancer in elderlies via internet of medical things,Parvaneh Asghari,13,,2021,http://link.springer.com/article/10.1007/s41870-021-00663-5
,Prediction of vaccine hesitancy based on social media traffic among Israeli parents using machine learning strategies,Shirly Bar-LevShahar ReichmanZohar Barnett-Itzhaki,10,,2021,http://link.springer.com/article/10.1186/s13584-021-00486-6
,Risk prediction in infective endocarditis by modified MELD-XI score,Peng-cheng HeXue-biao WeiSi-ni LuoXiao-lan ChenZu-hui KeDan-qing YuJi-yan ChenYuan-hui LiuNing Tan,37,,2018,http://link.springer.com/article/10.1007/s10096-018-3240-8
,Prediction of the Most Probable B Cell Epitopes from (DnaK) Adhesin of Mycobacterium tuberculosis Using Immunoinformatic tools,Ghanem MtimetMouna StayoussefBesma Yacoubi-Loueslati,26,,2020,http://link.springer.com/article/10.1007/s10989-019-09853-z
,Primary Care Providers’ Perspectives on Using Automated HIV Risk Prediction Models to Identify Potential Candidates for Pre-exposure Prophylaxis,Polly van den BergVictoria E. PowellIra B. WilsonMichael KlompasKenneth MayerDouglas S. Krakower,25,,2021,http://link.springer.com/article/10.1007/s10461-021-03252-6
,Viral metacommunities associated to bats and rodents at different spatial scales,F. Nieto-RabielaG. SuzánA. WiratsudakulO. Rico-Chávez,19,,2018,http://link.springer.com/article/10.1556/168.2018.19.2.9
,Nation-wide human mobility prediction based on graph neural networks,Fernando Terroso-SáenzAndrés Muñoz,52,,2022,http://link.springer.com/article/10.1007/s10489-021-02645-3
,Micro-level prediction of outstanding claim counts based on novel mixture models and neural networks,Axel BücherAlexander Rosenstock,,,2022,http://link.springer.com/article/10.1007/s13385-022-00314-4
,CNN for Elderly Wandering Prediction in Indoor Scenarios,Rafael OliveiraRafael FeresFabio BarretoRaphael Abreu,3,,2022,http://link.springer.com/article/10.1007/s42979-022-01091-3
,Prediction Tool on Fine Particle Pollutants and Air Quality for Environmental Engineering,Aparna S. VardeAbidha PandeyXu Du,3,,2022,http://link.springer.com/article/10.1007/s42979-022-01068-2
,Towards accurate prediction of patient length of stay at emergency department: a GAN-driven deep learning framework,Farid KadriAbdelkader DairiFouzi HarrouYing Sun,,,2022,http://link.springer.com/article/10.1007/s12652-022-03717-z
,"Employability prediction: a survey of current approaches, research challenges and applications",Nesrine MezhoudiRawan AlghamdiRim AljunaidGomathi KrichnaDilek Düştegör,,,2021,http://link.springer.com/article/10.1007/s12652-021-03276-9
,Future Protest Made Risky: Examining Social Media Based Civil Unrest Prediction Research and Products,Gabriel Grill,30,,2021,http://link.springer.com/article/10.1007/s10606-021-09409-0
,Changes in the concentration of EGFR-mutated plasma DNA in the first hours of targeted therapy allow the prediction of tumor response in patients with EGFR-driven lung cancer,Fedor V. MoiseyenkoEkaterina S. KuliginaAlbina S. ZhabinaSergey A. BelukhinTatiana A. LaidusAleksandr S. MartianovKirill A. ZagorodnevTatyana N. SokolovaSvetlana A. ChuinyshenaMaxim M. KholmatovElizaveta V. ArtemievaEkaterina O. StepanovaTatiana N. ShuginovaNikita M. VolkovGrigoriy A. YanusEvgeny N. Imyanitov,27,,2022,http://link.springer.com/article/10.1007/s10147-022-02128-6
,"Exploration and prediction of wet season municipal solid waste for power generation in Ilorin metropolis, Nigeria",Rotimi Adedayo Ibikunle,,,2022,http://link.springer.com/article/10.1007/s10163-022-01395-9
,A new multivariate grey prediction model for forecasting China’s regional energy consumption,Geng WuYi-Chung HuYu-Jing ChiuShu-Ju Tsao,,,2022,http://link.springer.com/article/10.1007/s10668-022-02238-1
,"Carbon emissions index decomposition and carbon emissions prediction in Xinjiang from the perspective of population-related factors, based on the combination of STIRPAT model and neural network",Chai ZiyuanYan YiboZibibula SimayiYang ShengtianMaliyamuguli AbulimitiWang Yuqing,29,,2022,http://link.springer.com/article/10.1007/s11356-021-17976-4
,Seismic response prediction of FRC rectangular columns using intelligent fuzzy-based hybrid metaheuristic techniques,Peyman MehrabiSoheil HonarbariShervin RafieiSoheil JahandariMohsen Alizadeh Bidgoli,12,,2021,http://link.springer.com/article/10.1007/s12652-020-02776-4
,Bioinformatics Analysis of the MicroRNA-Metabolic Gene Regulatory Network in Neuropathic Pain and Prediction of Corresponding Potential Therapeutics,Huai-Gen ZhangLi LiuZhi-Ping SongDa-Ying Zhang,72,,2022,http://link.springer.com/article/10.1007/s12031-021-01911-w
,A Systematic Review of Artificial Intelligence Techniques in Cancer Prediction and Diagnosis,Yogesh KumarSurbhi GuptaRuchi SinglaYu-Chen Hu,29,,2022,http://link.springer.com/article/10.1007/s11831-021-09648-w
,Medically-oriented design for explainable AI for stress prediction from physiological measurements,Dalia JaberHazem HajjFadi MaaloufWassim El-Hajj,22,,2022,http://link.springer.com/article/10.1186/s12911-022-01772-2
,An Intelligent IoT Monitoring and Prediction System for Health Critical Conditions,Omar Alfandi,,,2022,http://link.springer.com/article/10.1007/s11036-021-01892-5
,Leveraging hybrid biomarkers in clinical endpoint prediction,Maliazurina SaadIk Hyun Lee,20,,2020,http://link.springer.com/article/10.1186/s12911-020-01262-3
,Improved supervised prediction of aging-related genes via weighted dynamic network analysis,Qi LiKhalique NewazTijana Milenković,22,,2021,http://link.springer.com/article/10.1186/s12859-021-04439-3
,An hybrid deep learning approach for depression prediction from user tweets using feature-rich CNN and bi-directional LSTM,Harnain KourManoj K. Gupta,,,2022,http://link.springer.com/article/10.1007/s11042-022-12648-y
,An IoT enabled system for enhanced air quality monitoring and prediction on the edge,Ahmed Samy MoursiNawal El-FishawySoufiene DjahelMarwa Ahmed Shouman,7,,2021,http://link.springer.com/article/10.1007/s40747-021-00476-w
,Yard waste prediction from estimated municipal solid waste using the grey theory to achieve a zero-waste strategy,Md Rakibul IslamGolam KabirKelvin Tsun Wai NgSyed Mithun Ali,,,2022,http://link.springer.com/article/10.1007/s11356-022-19178-y
,"Modeling and prediction of KSE – 100 index closing based on news sentiments: an applications of machine learning model and ARMA (p, q) model",Asma ZaffarS. M. Aalim Hussain,,,2022,http://link.springer.com/article/10.1007/s11042-022-13052-2
,Prediction framework for upper body sedentary working behaviour by using deep learning and machine learning techniques,Rama Krishna Reddy GuduruAurelijus DomeikaMilda DubosieneKristina Kazlauskiene,,,2021,http://link.springer.com/article/10.1007/s00500-021-06156-8
,Problematic utilization of online social networking site in Chinese college students: prediction of personality and dynamic mediators,Mengjia ZhangXiaoxiao SunXuemei QinXiaomei RenChong WenFei XieBeijing ChenQin Dai,,,2022,http://link.springer.com/article/10.1007/s12144-022-03150-7
,Mining Knowledge of Respiratory Rate Quantification and Abnormal Pattern Prediction,Piotr SzczukoAdam KurowskiPiotr OdyaAndrzej CzyżewskiBożena KostekBeata GraffKrzysztof Narkiewicz,,,2021,http://link.springer.com/article/10.1007/s12559-021-09908-8
,Multiple factors contribute to the spatially variable and dramatic decline of an invasive snail in an estuary where it was long-established and phenomenally abundant,Kerstin WassonRachel A. FabianSusanne ForkJulia StanganelliZachary MizeKathryn BeheshtiRikke JeppesenIsabel J. JonesChela J. ZabinSally WalkerSarah C. LummisMason EmeryJames D. MooreCharlie EndrisDanielle JoletteJames E. Byers,22,,2020,http://link.springer.com/article/10.1007/s10530-019-02172-w
,Investigating the linkages between pregnancy outcomes and climate in sub-Saharan Africa,Frank DavenportAudrey DorélienKathryn Grace,41,,2020,http://link.springer.com/article/10.1007/s11111-020-00342-w
,"Household water insecurity and its cultural dimensions: preliminary results from Newtok, Alaska",Laura Eichelberger,25,,2018,http://link.springer.com/article/10.1007/s11356-017-9432-4
,Prediction of antimicrobial resistance in clinical Campylobacter jejuni isolates from whole-genome sequencing data,Louise Gade DahlKatrine Grimstrup JoensenMark Thomas ØsterlundKristoffer KiilEva Møller Nielsen,40,,2021,http://link.springer.com/article/10.1007/s10096-020-04043-y
,An 8-gene machine learning model improves clinical prediction of severe dengue progression,Yiran E. LiuSirle SaulAditya Manohar RaoMakeda Lucretia RobinsonOlga Lucia Agudelo RojasAna Maria SanzMichelle VergheseDaniel SolisMamdouh SibaiChun Hong HuangMalaya Kumar SahooRosa Margarita GelvezNathalia BuenoMaria Isabel Estupiñan CardenasLuis Angel Villar CentenoElsa Marina Rojas Garrido,14,,2022,http://link.springer.com/article/10.1186/s13073-022-01034-w
,"Prediction mapping of human leptospirosis using ANN, GWR, SVM and GLM approaches",Ali MohammadiniaBahram SaeidianBiswajeet PradhanZeinab Ghaemi,19,,2019,http://link.springer.com/article/10.1186/s12879-019-4580-4
,Prediction of SARS-CoV-2 hosts among Brazilian mammals and new coronavirus transmission chain using evolutionary bioinformatics,Luciano Rodrigo LopesGiancarlo de Mattos CardilloNatália Carvalho de Lucca PinaAntonio Carlos da Silva JuniorSilvana Kertzer KasinskiPaulo Bandiera-Paiva,1,,2021,http://link.springer.com/article/10.1186/s44149-021-00020-w
,HFMD Cases Prediction Using Transfer One-Step-Ahead Learning,Yaohui HuangPeisong ZhangZiyang WangZhenkun LuZhijin Wang,,,2022,http://link.springer.com/article/10.1007/s11063-022-10795-9
,Prediction of Potential Epitopes for Peptide Vaccine Formulation Against Teschovirus A Using Immunoinformatics,Antara BarmanBornali DebSupriyo Chakraborty,26,,2020,http://link.springer.com/article/10.1007/s10989-019-09916-1
,Usefulness of the APTT waveform for the diagnosis of DIC and prediction of the outcome or bleeding risk,Kei SuzukiHideo WadaTakeshi MatsumotoMakoto IkejiriKohshi OhishiYoshiki YamashitaHiroshi ImaiToshiaki IbaNaoyuki Katayama,17,,2019,http://link.springer.com/article/10.1186/s12959-019-0201-0
,Prediction of readmissions in the first post-operative year following hip fracture surgery,Tal Frenkel RutenbergRan RutenbergMaria VitenbergNir CohenYichayaou BelooseskySteven Velkes,46,,2020,http://link.springer.com/article/10.1007/s00068-018-0997-5
,A configurable deep learning framework for medical image analysis,Jianguo ChenNan YangMimi ZhouZhaolei ZhangXulei Yang,34,,2022,http://link.springer.com/article/10.1007/s00521-021-06873-z
,Skin insertion site culture for the prediction of primary bloodstream infection,Leonardo LorenteMaría LecuonaAlejandra Pérez-LlombetAdriana González-MesaManuel CallejonAlejandro JiménezMaría Luisa MoraAna Madueño,191,,2022,http://link.springer.com/article/10.1007/s11845-021-02685-1
,Letter to the Editor on “Prediction of Knee Kinematics at Time of Noncontact Anterior Cruciate Ligament Injuries Based on Bone Bruises”,Alberto GrassiPiero AgostinoneStefano Di PaoloStefano Zaffagnini,49,,2021,http://link.springer.com/article/10.1007/s10439-020-02574-1
,Deep learning algorithms with mixed data for prediction of Length of Stay,Greta Falavigna,16,,2021,http://link.springer.com/article/10.1007/s11739-021-02736-6
,Epidemiological analysis of varicella in Dalian from 2009 to 2019 and application of three kinds of model in prediction prevalence of varicella,Tingting ChengYu BaiXianzhi SunYuchen JiFan ZhangXiaofeng Li,22,,2022,http://link.springer.com/article/10.1186/s12889-022-12898-3
,The scale affects our view on the identification and distribution of microbial communities in ticks,Thomas PolletHein SprongEmilie LejalAleksandra I. KrawczykSara MoutaillerJean-Francois CossonMuriel Vayssier-TaussatAgustín Estrada-Peña,13,,2020,http://link.springer.com/article/10.1186/s13071-020-3908-7
,Four Cultural Narratives for Managing Social-ecological Complexity in Public Natural Resource Management,Nick A. Kirsop-TaylorAdam P. HejnowiczKaren Scott,66,,2020,http://link.springer.com/article/10.1007/s00267-020-01320-6
,AI inspired EEG-based spatial feature selection method using multivariate empirical mode decomposition for emotion classification,Muhammad Adeel AsgharMuhammad Jamil KhanMuhammad RizwanMohammad ShorfuzzamanRaja Majid Mehmood,,,2021,http://link.springer.com/article/10.1007/s00530-021-00782-w
,Fully Automatic Registration Methods for Chest X-Ray Images,Yu-Ching LeeMuhammad Adil KhalilJui-Huan LeeAbdan SyakuraYi-Fang DingChing-Wei Wang,41,,2021,http://link.springer.com/article/10.1007/s40846-021-00666-4
,High frequency multiscale relationships among major cryptocurrencies: portfolio management implications,Walid MensiMobeen Ur RehmanMuhammad ShafiullahKhamis Hamed Al-YahyaeeAhmet Sensoy,7,,2021,http://link.springer.com/article/10.1186/s40854-021-00290-w
,A comparative study on the prediction of the BP artificial neural network model and the ARIMA model in the incidence of AIDS,Zeming LiYanning Li,20,,2020,http://link.springer.com/article/10.1186/s12911-020-01157-3
,Computational intelligence-based model for diarrhea prediction using Demographic and Health Survey data,Ismaila Rimi AbubakarSunday Olusanya Olatunji,24,,2020,http://link.springer.com/article/10.1007/s00500-019-04293-9
,Development of a Physiologically-Based Pharmacokinetic Model for Whole-Body Disposition of MMAE Containing Antibody-Drug Conjugate in Mice,Hsuan-Ping ChangZhe LiDhaval K. Shah,39,,2022,http://link.springer.com/article/10.1007/s11095-021-03162-1
,"The large 
              
                
              
              $$N_{c}$$
              
                
                  N
                  c
                
              
             limit of QCD on the lattice",Pilar HernándezFernando Romero-López,57,,2021,http://link.springer.com/article/10.1140/epja/s10050-021-00374-2
,Challenges for the sustainable use of water and land resources under a changing climate and increasing salinization in the Jizzakh irrigation zone of Uzbekistan,Rashid KulmatovJasur MirzaevJilili AbuduwailiBakhtiyor Karimov,12,,2020,http://link.springer.com/article/10.1007/s40333-020-0092-8
,Analyzing Asymmetric City Connectivity by Toponym on Social Media in China,Xinyue YeJunfang GongShengwen Li,31,,2021,http://link.springer.com/article/10.1007/s11769-020-1172-6
,Survey on deep learning for pulmonary medical imaging,Jiechao MaYang SongXi TianYiting HuaRongguo ZhangJianlin Wu,14,,2020,http://link.springer.com/article/10.1007/s11684-019-0726-4
,A new image segmentation technique using bi-entropy function minimization,Kuntal ChowdhuryDebasis ChaudhuriArup Kumar Pal,77,,2018,http://link.springer.com/article/10.1007/s11042-017-5429-8
,Modelling Immune Memory Development,Eleonora PascucciAndrea Pugliese,83,,2021,http://link.springer.com/article/10.1007/s11538-021-00949-6
,Abstracts Presented at the Neurocritical Care Society (NCS) 16th Annual Meeting,,29,,2018,http://link.springer.com/article/10.1007/s12028-018-0606-9
,Advanced Machine Learning Based Mobile Multimedia Application,Pengfei ChenWeina FuShuai Liu,,,2022,http://link.springer.com/article/10.1007/s11036-022-01931-9
,Abstracts from the International Society for Therapeutic Ultrasound Conference 2017,,6,,2018,http://link.springer.com/article/10.1186/s40349-018-0110-x
,Engaging urban stakeholders in the sustainable management of arthropod pests,Elizabeth C. LoweTanya LattyCameron E. WebbMary E. A. WhitehouseManu E. Saunders,92,,2019,http://link.springer.com/article/10.1007/s10340-019-01087-8
,Validation of the AIDS Prevention Questionnaire: A Brief Self-Report Instrument to Assess Risk of HIV Infection and Guide Behavioral Change,M. D. Gil-LlarioE. Ruiz-PalominoV. Morell-MengualC. Giménez-GarcíaR. Ballester-Arnal,23,,2019,http://link.springer.com/article/10.1007/s10461-018-2224-0
,Refugee research in the shadow of fear,Pablo S. Bose,,,2020,http://link.springer.com/article/10.1007/s10708-020-10342-w
,Reliability and validity of the Chinese version of a short form of the family health scale,Fei WangYunchou WuXiaonan SunDong WangWai-Kit MingXinying SunYibo Wu,23,,2022,http://link.springer.com/article/10.1186/s12875-022-01702-1
,"The Microbiome of the Lebanese Wild Apple, Malus trilobata, is a Rich Source of Potential Biocontrol Agents for Fungal Post-harvest Pathogens of Apples",Elie KhouryAntoine Abou FayadDolla Karam SarkisHala FahsKristin C. GunsalusMireille Kallassy Awad,78,,2021,http://link.springer.com/article/10.1007/s00284-021-02397-w
,Fostering parents-professional collaboration for facilitating the school inclusion of students with ASD: design of the “ToGather” web-based prototype,Cécile MazonKattalin EtchegoyhenIsabeau Saint-SuperyAnouck AmestoyManuel BouvardCharles ConselHélène Sauzéon,70,,2022,http://link.springer.com/article/10.1007/s11423-021-10073-w
,Parasite responses to pollution: what we know and where we go in ‘Environmental Parasitology’,Bernd SuresMilen NachevChristian SelbachDavid J. Marcogliese,10,,2017,http://link.springer.com/article/10.1186/s13071-017-2001-3
,Selective perception of novel science: how definitions affect information processing about nanotechnology,Jiyoun KimHeather AkinDominique BrossardMichael XenosDietram A. Scheufele,19,,2017,http://link.springer.com/article/10.1007/s11051-017-3837-3
,"Food taboos, health beliefs, and gender: understanding household food choice and nutrition in rural Tajikistan",Katharine McNamaraElizabeth Wood,38,,2019,http://link.springer.com/article/10.1186/s41043-019-0170-8
,Prediction and analysis of human-herpes simplex virus type 1 protein-protein interactions by integrating multiple methods,Xianyi LianXiaodi YangJiqi ShaoFujun HouShiping YangDongli PanZiding Zhang,8,,2020,http://link.springer.com/article/10.1007/s40484-020-0222-5
,Gene prediction of aging-related diseases based on DNN and Mashup,Junhua YeShunfang WangXin YangXianjun Tang,22,,2021,http://link.springer.com/article/10.1186/s12859-021-04518-5
,Choosing the right collaboration partner for innovation: a framework based on topic analysis and link prediction,Yan QiXin ZhangZhengyin HuBin XiangRan ZhangShu Fang,,,2022,http://link.springer.com/article/10.1007/s11192-022-04306-9
,Hepatitis C virus genotypes in Saudi Arabia: a future prediction and laboratory profile,Amen BawazirFahad AlGusheriHoda JradiMohammed AlBalwiAbdel-Galil Abdel-Gader,14,,2017,http://link.springer.com/article/10.1186/s12985-017-0873-7
,Prediction of the Postoperative Fat Volume Retention Rate After Augmentation Mammoplasty with Autologous Fat Grafting: From the Perspective of Preoperative Inflammatory Level,Xiaoyu ZhangDali MuYan LinChenglong WangBoyang XuYan YangWandi LiYue LiuHaoran Li,,,2021,http://link.springer.com/article/10.1007/s00266-021-02604-w
,Machine learning techniques for dental disease prediction,Iffat Firozy RimiMd. Ariful Islam ArifSharmin AkterMd. Riazur RahmanA. H. M. Saiful IslamMd. Tarek Habib,,,2022,http://link.springer.com/article/10.1007/s42044-022-00101-0
,Associations between the red blood cell distribution width and primary angle-closure glaucoma: a potential for disease prediction,Qiang ChenBin ZhaoMeng-ya WangXue-yu ChenDong LiXin-quan JiangJing-hui TianYong-jun Liu,10,,2019,http://link.springer.com/article/10.1007/s13167-019-00166-1
,Machine learning prediction of neurocognitive impairment among people with HIV using clinical and multimodal magnetic resonance imaging data,Yunan XuYizi LinRyan P. BellSheri L. ToweJohn M. PearsonTauseef NadeemCliburn ChanChristina S. Meade,27,,2021,http://link.springer.com/article/10.1007/s13365-020-00930-4
,PathoFact: a pipeline for the prediction of virulence factors and antimicrobial resistance genes in metagenomic data,Laura de NiesSara LopesSusheel Bhanu BusiValentina GalataAnna Heintz-BuschartCedric Christian LacznyPatrick MayPaul Wilmes,9,,2021,http://link.springer.com/article/10.1186/s40168-020-00993-9
,FluA-p score: a novel prediction rule for mortality in influenza A-related pneumonia patients,Liang ChenXiudi HanYan Li LiChunxiao ZhangXiqian Xing,21,,2020,http://link.springer.com/article/10.1186/s12931-020-01379-z
,Prediction of GCRV virus-host protein interactome based on structural motif-domain interactions,Aidi ZhangLibo HeYaping Wang,18,,2017,http://link.springer.com/article/10.1186/s12859-017-1500-8
,Improved cytokine–receptor interaction prediction by exploiting the negative sample space,Abhigyan NathAndré Leier,21,,2020,http://link.springer.com/article/10.1186/s12859-020-03835-5
,"Synthesis, molecular docking and ADME prediction of some new benzimidazole carboxamidines derivatives as antimicrobial agents",Meryem ErolIsmail CelikOzlem Temiz-ArpaciHakan GokerFatma Kaynak-OnurdagSuzan Okten,29,,2020,http://link.springer.com/article/10.1007/s00044-020-02621-5
,A bacteraemia risk prediction model: development and validation in an emergency medicine population,Agustín Julián-JiménezJuan González del CastilloEric Jorge García-LamberechtsItziar Huarte SanzCarmen Navarro BustosRafael Rubio DíazJosep María Guardiola TeyFerrán Llopis-RocaPascual Piñera SalmerónMikel de Martín-Ortiz de ZarateJesús Álvarez-ManzanaresJulio Javier Gamazo-Del RioMarta Álvarez AlonsoBegoña Mora OrdoñezOscar Álvarez LópezMaría del Mar Ortega Romero,50,,2022,http://link.springer.com/article/10.1007/s15010-021-01686-7
,Complexity-Based Spatial Hierarchical Clustering for Malaria Prediction,Peter HaddawyMyat Su YinTanawan WisanrakkitRootrada LimsupavanichPromporn PromratSaranath LawpoolsriPatiwat Sa-angchai,2,,2018,http://link.springer.com/article/10.1007/s41666-018-0031-z
